,User,Content,Like_Count,Quote_Count,Reply_Count,Date,content_words,words,neg,neu,pos,compound,label
2984,711,"@PaulB1965 @chenweihua @AleColarizi Yeah maybe if he messes up he will, but he has made no real policy errors in the last 8 years. He's done a great job, HK he solved without lifting a finger, Tibet and Xinjiang are secure from foreign color revolutions, advance relations with the world, economy has grown.",0,0,0,2023-03-12,chenweihua alecolarizi yeah maybe messes made real policy errors last years hes done great job hk solved without lifting finger tibet xinjiang secure foreign color revolutions advance relations economy grown,"['chenweihua', 'alecolarizi', 'yeah', 'maybe', 'messes', 'made', 'real', 'policy', 'errors', 'last', 'years', 'hes', 'done', 'great', 'job', 'hk', 'solved', 'without', 'lifting', 'finger', 'tibet', 'xinjiang', 'secure', 'foreign', 'color', 'revolutions', 'advance', 'relations', 'economy', 'grown']",0.063,0.654,0.283,0.8126,positive
2985,3514,"Uselessly Raghuram Rajan lives in USA, I had warned about ""economic terrorism"" against world economy through India in garb of #hindenburg, and being in USA he didn't get clue about #SVBCollapse, if Americans were failing to foresee? silicon valley bank #stockmarketcrash #adanient",2,0,0,2023-03-12,uselessly raghuram rajan lives usa warned economic terrorism economy india garb hindenburg usa didnt get clue svbcollapse americans failing foresee silicon valley bank stockmarketcrash adanient,"['uselessly', 'raghuram', 'rajan', 'lives', 'usa', 'warned', 'economic', 'terrorism', 'economy', 'india', 'garb', 'hindenburg', 'usa', 'didnt', 'get', 'clue', 'svbcollapse', 'americans', 'failing', 'foresee', 'silicon', 'valley', 'bank', 'stockmarketcrash', 'adanient']",0.373,0.627,0.0,-0.91,negative
2986,3174,"@Thomssmn The world economy will collapse, or actually already collapsing.",1,0,0,2023-03-12,thomssmn economy collapse actually already collapsing,"['thomssmn', 'economy', 'collapse', 'actually', 'already', 'collapsing']",0.574,0.426,0.0,-0.6597,negative
2987,1710,The fact that assadists and khomeinists think China is somehow anti-Israel explains why it is so easy for Assad and Khameini to manipulate the simpeltons. Yes. I am sure China would crash the world economy for Assad or Khameini.,0,0,0,2023-03-12,fact assadists khomeinists think china somehow antiisrael explains easy assad khameini manipulate simpeltons yes sure china would crash economy assad khameini,"['fact', 'assadists', 'khomeinists', 'think', 'china', 'somehow', 'antiisrael', 'explains', 'easy', 'assad', 'khameini', 'manipulate', 'simpeltons', 'yes', 'sure', 'china', 'would', 'crash', 'economy', 'assad', 'khameini']",0.098,0.616,0.286,0.6369,positive
2988,3248,@BenjaminDonks4 @imdaddy2648 @RT_com So how exactly it's sensible to cut more than 10% of the world production which will skyrocket the price for everyone!! The sensible thing is buying the Russian oil at fair price or else the demand with less supply will fuck the world economy including India.,0,0,2,2023-03-12,rtcom exactly sensible cut production skyrocket price everyone sensible thing buying russian oil fair price else demand less supply fuck economy including india,"['rtcom', 'exactly', 'sensible', 'cut', 'production', 'skyrocket', 'price', 'everyone', 'sensible', 'thing', 'buying', 'russian', 'oil', 'fair', 'price', 'else', 'demand', 'less', 'supply', 'fuck', 'economy', 'including', 'india']",0.243,0.676,0.082,-0.5456,negative
2989,346,"2/2 whatever going to affect the US &amp; the World Economy/Economies; they make sure themselves &amp; Families will PROFIT from the Advance Heads-Up. The US is Run by a LOT of CORRUPT POLITICIANS, STAFF, JUDGES, AGs, PROSECUTORS, &amp; LAW ENFORCERS. &amp; MANY OTHERS IN POSITIONS OF AUTHORITY.",0,0,0,2023-03-12,whatever going affect us amp economyeconomies make sure amp families profit advance headsup us run lot corrupt politicians staff judges ags prosecutors amp law enforcers amp others positions authority,"['whatever', 'going', 'affect', 'us', 'amp', 'economyeconomies', 'make', 'sure', 'amp', 'families', 'profit', 'advance', 'headsup', 'us', 'run', 'lot', 'corrupt', 'politicians', 'staff', 'judges', 'ags', 'prosecutors', 'amp', 'law', 'enforcers', 'amp', 'others', 'positions', 'authority']",0.0,0.8,0.2,0.6705,positive
2990,128,"@Musicma74161646 @jessphillips Clearly, you haven’t experienced a 3rd World economy, @Musicma74161646. Which 3rd world economy can afford a health or education service free at the point of delivery, or pensions for all over a given age, etc. Our economy may be dilapidated but it remains in top twenty globally.",0,0,0,2023-03-12,jessphillips clearly haven’t experienced economy economy afford health education service free point delivery pensions given age etc economy may dilapidated remains top twenty globally,"['jessphillips', 'clearly', 'haven’t', 'experienced', 'economy', 'economy', 'afford', 'health', 'education', 'service', 'free', 'point', 'delivery', 'pensions', 'given', 'age', 'etc', 'economy', 'may', 'dilapidated', 'remains', 'top', 'twenty', 'globally']",0.0,0.729,0.271,0.7783,positive
2991,122,"@CollinRugg Since the world economy is intertwined, please let me know how this will affect Europeans?  Inquiring minds want to know",0,0,0,2023-03-12,collinrugg since economy intertwined please let know affect europeans inquiring minds want know,"['collinrugg', 'since', 'economy', 'intertwined', 'please', 'let', 'know', 'affect', 'europeans', 'inquiring', 'minds', 'want', 'know']",0.0,0.753,0.247,0.3818,positive
2992,1151,"The development of the world economy is inseparable from the efforts of every country, and China is one of them",1,0,0,2023-03-12,development economy inseparable efforts every country china one,"['development', 'economy', 'inseparable', 'efforts', 'every', 'country', 'china', 'one']",0.0,1.0,0.0,0.0,neutral
2993,3208,"@mmorden @acoyne China in Harper's time was much praised &amp; admired for lifting millions of citizens out of poverty  Nobody quite knew how successful they would become and what a 'threat' they would be to the United States and its dominance of the world economy. 

THAT is what all this is about!",1,0,0,2023-03-12,mmorden acoyne china harpers time praised amp admired lifting millions citizens poverty nobody quite knew successful would become threat would united states dominance economy,"['mmorden', 'acoyne', 'china', 'harpers', 'time', 'praised', 'amp', 'admired', 'lifting', 'millions', 'citizens', 'poverty', 'nobody', 'quite', 'knew', 'successful', 'would', 'become', 'threat', 'would', 'united', 'states', 'dominance', 'economy']",0.172,0.437,0.39,0.8166,positive
2994,2035,"Are #Shortsellers the #villainfor400years?
Short sellers, or #shorts, have been #blamed for almost every #financialcrisis in the #400years since the #Dutchepisode.
The question is, how to #convert shortsellers into #longbuyers to #save the #worldeconomy? 
https://t.co/kmqTgBDGNL https://t.co/Imh16D7vXZ",6,0,0,2023-03-12,shortsellers short sellers shorts blamed almost every financialcrisis since dutchepisodethe question convert shortsellers longbuyers save worldeconomy,"['shortsellers', 'short', 'sellers', 'shorts', 'blamed', 'almost', 'every', 'financialcrisis', 'since', 'dutchepisodethe', 'question', 'convert', 'shortsellers', 'longbuyers', 'save', 'worldeconomy']",0.153,0.69,0.158,0.0258,positive
2995,3430,"Eastern European countries stand out as particularly generous when considering the size of their economy. #Estonia, #Latvia, #Lithuania, and #Poland are the leading donors, the Kiel Institute for the World Economy reports. 
https://t.co/pFqrd8iD1a
https://t.co/sNusY7MM6V",3,0,0,2023-03-12,eastern european countries stand particularly generous considering size economy estonia latvia lithuania poland leading donors kiel institute economy reports,"['eastern', 'european', 'countries', 'stand', 'particularly', 'generous', 'considering', 'size', 'economy', 'estonia', 'latvia', 'lithuania', 'poland', 'leading', 'donors', 'kiel', 'institute', 'economy', 'reports']",0.0,0.834,0.166,0.5563,positive
2996,2731,@TheEconomist Ukraine is a land based war. Almost irrelevant to China's needs. It'll be almost impossible to land in Taiwan. They'll probably just bomb it out of existence. Which will collapse the world economy. Fun times.,0,0,1,2023-03-12,theeconomist ukraine land based war almost irrelevant chinas needs itll almost impossible land taiwan theyll probably bomb existence collapse economy fun times,"['theeconomist', 'ukraine', 'land', 'based', 'war', 'almost', 'irrelevant', 'chinas', 'needs', 'itll', 'almost', 'impossible', 'land', 'taiwan', 'theyll', 'probably', 'bomb', 'existence', 'collapse', 'economy', 'fun', 'times']",0.326,0.57,0.104,-0.7906,negative
2997,3092,"@LostArcNZ @PoliticalNitWit @LBTross Are you saying there where some other contributing factors that may have lead to the outcomes and metrics we see!?

Hard to believe!

Next thing you will tell me an NZ govt can't flick a switch and immediately fix multi generational issues or control the world economy etc 🤷",0,0,0,2023-03-12,lostarcnz politicalnitwit lbtross saying contributing factors may lead outcomes metrics seehard believenext thing tell nz govt cant flick switch immediately fix multi generational issues control economy etc 🤷,"['lostarcnz', 'politicalnitwit', 'lbtross', 'saying', 'contributing', 'factors', 'may', 'lead', 'outcomes', 'metrics', 'seehard', 'believenext', 'thing', 'tell', 'nz', 'govt', 'cant', 'flick', 'switch', 'immediately', 'fix', 'multi', 'generational', 'issues', 'control', 'economy', 'etc', '🤷']",0.0,1.0,0.0,0.0,neutral
2998,1203,US payrolls have beat forecasts 10 straight months. Whats next? #FederalReserve #WorldEconomy #Trading #TrendingTechnicals #USANewsToday [Video] https://t.co/1J2PZtRx8e,0,0,0,2023-03-12,us payrolls beat forecasts straight months whats next federalreserve worldeconomy trading trendingtechnicals usanewstoday,"['us', 'payrolls', 'beat', 'forecasts', 'straight', 'months', 'whats', 'next', 'federalreserve', 'worldeconomy', 'trading', 'trendingtechnicals', 'usanewstoday']",0.0,0.863,0.137,0.2263,positive
2999,1203,"【Yoichi zig-zag news 23/3/12】US employment remains strong, while FED might futher add interest rates #FederalReserve #WorldEconomy #Trading [Video] https://t.co/sXaNr0qODe",0,0,0,2023-03-12,【yoichi zigzag news 】us employment remains strong fed might futher add interest rates federalreserve worldeconomy trading,"['【yoichi', 'zigzag', 'news', '】us', 'employment', 'remains', 'strong', 'fed', 'might', 'futher', 'add', 'interest', 'rates', 'federalreserve', 'worldeconomy', 'trading']",0.0,0.69,0.31,0.743,positive
3000,477,"@pinstripedline In terms of integrated review dealing with theoretical consequences of war over Taiwan and take all Taiwan production out of world economy and model consequences of sanctions on China. 

In terms of Defence review, realistically we are marginal.",5,0,0,2023-03-12,pinstripedline terms integrated review dealing theoretical consequences war taiwan take taiwan production economy model consequences sanctions china terms defence review realistically marginal,"['pinstripedline', 'terms', 'integrated', 'review', 'dealing', 'theoretical', 'consequences', 'war', 'taiwan', 'take', 'taiwan', 'production', 'economy', 'model', 'consequences', 'sanctions', 'china', 'terms', 'defence', 'review', 'realistically', 'marginal']",0.154,0.791,0.055,-0.5423,negative
3001,120,@apocalypseos The two unions [USA and EU] cannot control the world economy unless Russia and China are brought down on their knees.,0,0,0,2023-03-12,apocalypseos two unions cannot control economy unless russia china brought knees,"['apocalypseos', 'two', 'unions', 'cannot', 'control', 'economy', 'unless', 'russia', 'china', 'brought', 'knees']",0.0,1.0,0.0,0.0,neutral
3002,1764,@irgarner Ignorance and denial exist in abundance. JAIL THE CRIMINAL trump. And deystroy the russian invaders. The Ukraine supplies much to the world economy. We miss there production. Quick victory is possible and necessary.,0,0,0,2023-03-12,irgarner ignorance denial exist abundance jail criminal trump deystroy russian invaders ukraine supplies economy miss production quick victory possible necessary,"['irgarner', 'ignorance', 'denial', 'exist', 'abundance', 'jail', 'criminal', 'trump', 'deystroy', 'russian', 'invaders', 'ukraine', 'supplies', 'economy', 'miss', 'production', 'quick', 'victory', 'possible', 'necessary']",0.306,0.694,0.0,-0.7579,negative
3003,1704,"@balajis Bro, March 2021, did you know what was the world economic condition? 

The world economy was in a free fall because of CoVID locked downs! 

If at all, the worry was Depression. Hence the govts across the world started giving free money, so that people won’t starve!",0,0,2,2023-03-12,balajis bro march know economic condition economy free fall covid locked downs worry depression hence govts across started giving free money people won’t starve,"['balajis', 'bro', 'march', 'know', 'economic', 'condition', 'economy', 'free', 'fall', 'covid', 'locked', 'downs', 'worry', 'depression', 'hence', 'govts', 'across', 'started', 'giving', 'free', 'money', 'people', 'won’t', 'starve']",0.26,0.493,0.247,-0.128,negative
